GO:0033209+tumor necrosis factor-mediated signaling pathway	10673,10913,1147,115650,128178,149951,1896,2185,2309,23495,260434,29108,29965,329,330,3551,3604,3611,3717,3735,3856,3875,3987,4049,4050,4055,407040,4792,4982,51330,55504,5970,60401,608,6772,6868,7114,7124,7132,7133,7186,7187,7292,7293,79092,81,83483,84817,8600,8717,8718,8737,8740,8741,8742,8744,8764,8771,8784,8792,8995,9020,939,943,944,9447,9530,958,959,970,9705,9966
GO:0033210+leptin-mediated signaling pathway	23411,3952,3953,4504,51094,6774
GO:0033211+adiponectin-activated signaling pathway	1460,2180,26060,376497,51094,55198,79602
GO:0033212+iron import into cell	4891
GO:0033214+siderophore-dependent iron import into cell	4057
GO:0033227+dsRNA transport	10211,130132,23180,51092,54847
GO:0033233+regulation of protein sumoylation	1958
GO:0033234+negative regulation of protein sumoylation	10362,10363,10401,11315,1499,266740,4101,54552,5970,825,84075
GO:0033235+positive regulation of protein sumoylation	10401,23551,25950,26354,405,51588,54472,79594,8554,9759
GO:0033260+nuclear DNA replication	29935,29980,7884,79915,91603
GO:0033262+regulation of nuclear cell cycle DNA replication	1602,389643,54962,57379,81620
GO:0033273+response to vitamin	10400,23530,3651,9869
GO:0033274+response to vitamin B2	4524
GO:0033275+actin-myosin filament sliding	70
GO:0033277+abortive mitotic cell cycle	5777,5781
GO:0033278+cell proliferation in midbrain	6259,7471,7472,7976,8323,89780
GO:0033280+response to vitamin D	1032,1591,1594,219931,249,360,3627,5741,5743,632,655,6696,6781,7040,7299,7706,8614,920
GO:0033292+T-tubule organization	26509,274,287,488,8291,859
GO:0033299+secretion of lysosomal enzymes	388552,4074,51172,79158
GO:0033301+cell cycle comprising mitosis without cytokinesis	79733
GO:0033306+phytol metabolic process	224,55825
GO:0033313+meiotic cell cycle checkpoint	54888
GO:0033314+mitotic DNA replication checkpoint	11073,135458,3364,4998,5884,63967,8883,90381,91603,990
GO:0033316+meiotic spindle assembly checkpoint	7272
GO:0033320+UDP-D-xylose biosynthetic process	80146
GO:0033326+cerebrospinal fluid secretion	358,57835,79864
GO:0033327+Leydig cell differentiation	190,367,4257,5156,59338,595,7080,7110,7536,8879
GO:0033342+negative regulation of collagen binding	23560
GO:0033343+positive regulation of collagen binding	3673
GO:0033344+cholesterol efflux	10347,10577,116519,19,23461,23673,335,336,337,338,341,344,345,348,4864,55937,64137,64240,64241,6646,8435,949,9619
GO:0033345+asparagine catabolic process via L-aspartate	80150
GO:0033353+S-adenosylmethionine cycle	10768,191,23382,4552
GO:0033363+secretory granule organization	1385,5270
GO:0033364+mast cell secretory granule organization	1130,5552
GO:0033365+protein localization to organelle	10139,11190,1258,23177,23481,287,5080,54875,55737,583,585,636,8048,83548,91949,9696
GO:0033366+protein localization to secretory granule	1113,1363,29106
GO:0033371+T cell secretory granule organization	5552
GO:0033373+maintenance of protease location in mast cell secretory granule	5552
GO:0033382+maintenance of granzyme B location in T cell secretory granule	5552
GO:0033384+geranyl diphosphate biosynthetic process	2224,9453
GO:0033386+geranylgeranyl diphosphate biosynthetic process	9453
GO:0033387+putrescine biosynthetic process from ornithine	113451,4953,51582
GO:0033388+putrescine biosynthetic process from arginine	79814
GO:0033396+beta-alanine biosynthetic process via 3-ureidopropionate	51733
GO:0033477+S-methylmethionine metabolic process	23743
GO:0033484+nitric oxide homeostasis	23394,857
GO:0033488+cholesterol biosynthetic process via 24,25-dihydrolanosterol	1595
GO:0033489+cholesterol biosynthetic process via desmosterol	10682,1717,1718,6309
GO:0033490+cholesterol biosynthetic process via lathosterol	10682,1717,1718,6309
GO:0033499+galactose catabolic process via UDP-galactose	130589,2582,2584,2585,2592
GO:0033500+carbohydrate homeostasis	64282
GO:0033504+floor plate development	222894,23242,27023,6491,8646
GO:0033505+floor plate morphogenesis	4838
GO:0033512+L-lysine catabolic process to acetyl-CoA via saccharopine	10157,1743,51166
GO:0033514+L-lysine catabolic process to acetyl-CoA via L-pipecolate	51268
GO:0033522+histone H2A ubiquitination	151636,23304,7319,7320,9025
GO:0033523+histone H2B ubiquitination	123169,151636,54623,56254,7324,79577,9025,9646,9810
GO:0033539+fatty acid beta-oxidation using acyl-CoA dehydrogenase	2108,2109,2110,2639,33,34,35,37,3712,84129
GO:0033540+fatty acid beta-oxidation using acyl-CoA oxidase	10005,10455,1384,1962,215,23600,26063,30,3295,51,54677,55289,6342,8309,8310
GO:0033555+multicellular organismal response to stress	117,3620,4842,5530,5728,84918
GO:0033561+regulation of water loss via skin	125981,2629,6722
GO:0033563+dorsal/ventral axon guidance	1630,2253,6585
GO:0033564+anterior/posterior axon guidance	1630,219699,8633,90249,9423
GO:0033566+gamma-tubulin complex localization	440145,55722
GO:0033567+DNA replication, Okazaki fragment processing	1763,56897
GO:0033572+transferrin transport	10312,1213,127124,155066,1785,22853,23545,245972,245973,3077,387849,392,50617,51382,51606,523,525,526,527,528,529,533,534,535,537,55240,57192,7018,7036,7037,8992,90423,9114,9230,9296,9550
GO:0033574+response to testosterone	1019,10481,1460,1843,1906,2056,2629,2660,2796,2821,3239,3297,3767,4507,4678,4824,4830,5350,54464,551,572,5723,6198,632,6915,7057,706,768,811,867,8837,93986
GO:0033577+protein glycosylation in endoplasmic reticulum	85365
GO:0033578+protein glycosylation in Golgi	2530,64788
GO:0033580+protein galactosylation at cell surface	2681
GO:0033590+response to cobalamin	1956,4519,5970,958
GO:0033591+response to L-ascorbic acid	2950,3673,6678,847
GO:0033594+response to hydroxyisoflavone	1956,632
GO:0033595+response to genistein	2155
GO:0033598+mammary gland epithelial cell proliferation	1051,1969,3398,5594,595,6778,8600,8945
GO:0033599+regulation of mammary gland epithelial cell proliferation	10522,2876,3202,581,90780
GO:0033600+negative regulation of mammary gland epithelial cell proliferation	11331,2625,6091,675
GO:0033601+positive regulation of mammary gland epithelial cell proliferation	10765,11223,128239,4485,5469,57142,595,6239,80139
GO:0033602+negative regulation of dopamine secretion	1268,18,1813
GO:0033603+positive regulation of dopamine secretion	1141,2668,4887,4986,6387,65018
GO:0033604+negative regulation of catecholamine secretion	1113,6860
GO:0033605+positive regulation of catecholamine secretion	156,3745,6804
GO:0033609+oxalate metabolic process	112817
GO:0033615+mitochondrial proton-transporting ATP synthase complex assembly	154791,5018,54968,64756,91419
GO:0033617+mitochondrial respiratory chain complex IV assembly	100131801,100303755,10063,116228,285521,28958,29090,389203,493753,5018,51241,51287,55744,617,6341,6834,79072,84987,90639,9997
GO:0033619+membrane protein proteolysis	121665,1512,162540,164656,55486,56928,5979,81502,84888,9476
GO:0033622+integrin activation	10979,1307,2335,51237,6376,6387,7094,83706,9270
GO:0033623+regulation of integrin activation	54751,6403,9855
GO:0033624+negative regulation of integrin activation	5734,9928
GO:0033625+positive regulation of integrin activation	10563,5341,54922,6714,8631,9780
GO:0033626+positive regulation of integrin activation by cell surface receptor linked signal transduction	1015,64805
GO:0033627+cell adhesion mediated by integrin	1307,199920,2200,22801,3383,3673,3678,3685,3688,3689,3690,3691,3693,3694,3695,3696,4856,6868,7448,8754,9358
GO:0033628+regulation of cell adhesion mediated by integrin	1398,1399,1942,1969,2046,4067,5294,5328,54997,5747,5781,9270,9404
GO:0033629+negative regulation of cell adhesion mediated by integrin	1545,3273,340485,340533,4582,5054,5140,5781,6591
GO:0033630+positive regulation of cell adhesion mediated by integrin	10519,2303,3071,55612,5777,5881,5979,6366,6423,64805,6850,7042,80173,8754
GO:0033631+cell-cell adhesion mediated by integrin	255743,3676,3678,3688,8754
GO:0033632+regulation of cell-cell adhesion mediated by integrin	100,1803,83706
GO:0033633+negative regulation of cell-cell adhesion mediated by integrin	23075,65125
GO:0033634+positive regulation of cell-cell adhesion mediated by integrin	10563,5420,6352,8631,916,9780
GO:0033668+negative regulation by symbiont of host apoptotic process	5272
GO:0033673+negative regulation of kinase activity	1027,1028,10408,10641,10935,1445,197,2660,3192,399,4137,84962,8660
GO:0033674+positive regulation of kinase activity	10111,10985,128344,1815,25778,3558,4361,4683,6453,7564,8543,8915,90441,920,92597,972
GO:0033683+nucleotide-excision repair, DNA incision	10714,142,1642,1643,2067,2068,2071,2072,2073,22909,2965,2966,2967,2968,404672,4968,5111,51426,5424,5425,57804,5981,5982,5983,5984,5985,6117,6118,6119,6233,7311,7314,7316,7507,8450,8451,9557,9978
GO:0033685+negative regulation of luteinizing hormone secretion	1392,4986,6865
GO:0033686+positive regulation of luteinizing hormone secretion	3814,3952,4089,668
GO:0033687+osteoblast proliferation	10234,116039,3726,63979
GO:0033688+regulation of osteoblast proliferation	2263,387,4883
GO:0033689+negative regulation of osteoblast proliferation	100033819,26585,406929,406930,407046,407047,407051,4088,4745,51374,5364,5610,596,63923,6422
GO:0033690+positive regulation of osteoblast proliferation	10855,115908,25,2623,30812,338773,3491,3685,4057,650
GO:0033692+cellular polysaccharide biosynthetic process	2131,2132
GO:0033693+neurofilament bundle assembly	4741,4744,4747
GO:0033700+phospholipid efflux	10347,116519,19,26154,335,336,337,341,344,345,348,9619
GO:0033762+response to glucagon	1036,1385,1407,1537,4519,5207,5860,6198,6720,890
GO:0033860+regulation of NAD(P)H oxidase activity	56833
GO:0033861+negative regulation of NAD(P)H oxidase activity	1816,3596,3630
GO:0033864+positive regulation of NAD(P)H oxidase activity	11315,1535,183,185,2771,2773,55312
GO:0033962+cytoplasmic mRNA processing body assembly	149041,1656,1778,197135,219988,25804,25819,26065,27258,29883,6311,80153,8994
GO:0033979+box H/ACA snoRNA metabolic process	9221
GO:0033993+response to lipid	10247,2624,2695,4923,5105,5106,5465,5467,5468,5914,5915,5916,7067,7068,948,9525,9572,9619,9975
GO:0034021+response to silicon dioxide	1437,7356
GO:0034058+endosomal vesicle fusion	219285,23339,23355,27072,27183,51479,54809,55823,9392
GO:0034059+response to anoxia	1490,5021
GO:0034063+stress granule assembly	10146,11273,1153,1654,1778,1965,203228,23369,2886,4137,55239,6228,6311,636,9908
GO:0034067+protein localization to Golgi apparatus	10133,10139,115362,1453,152559,23299,23363,2580,400,55690,5870,6653,79567,83452,8729,90070,90196,90410,91949,9648
GO:0034080+CENP-A containing nucleosome assembly	1058,1060,11339,121504,201254,23421,2491,378708,387103,401541,4678,4869,51773,54069,54107,55166,55320,55355,554313,55839,57082,5928,5931,64105,64946,79019,79172,79682,80152,8294,8359,8360,8361,8362,8363,8364,8365,8366,8367,8368,8370,8467,8607,91687
GO:0034085+establishment of sister chromatid cohesion	100302090,1663,440081
GO:0034087+establishment of mitotic sister chromatid cohesion	25836,80218
GO:0034088+maintenance of mitotic sister chromatid cohesion	23383,25836,5925,79075
GO:0034097+response to cytokine	1281,15,1650,2775,284114,29126,3570,3572,3651,3700,3725,3726,3727,3977,4170,4435,4791,5021,5229,5322,5371,54,5532,554,58191,5914,596,5966,5970,5971,598,6498,6678,6722,6772,7076,7077,7078,7079,7298,7356,7867,8061,8792,8854,9180,9261,9536
GO:0034101+erythrocyte homeostasis	272,2821,3071,3162,3216,3658,5052,558,6218,6229
GO:0034103+regulation of tissue remodeling	10457,1471,7060,9464
GO:0034104+negative regulation of tissue remodeling	183
GO:0034105+positive regulation of tissue remodeling	3558,3593,3600,3606,51561,59067
GO:0034109+homotypic cell-cell adhesion	10076,1048,84465,84466,8613
GO:0034111+negative regulation of homotypic cell-cell adhesion	140706,5962,80139
GO:0034112+positive regulation of homotypic cell-cell adhesion	288,6352,8600
GO:0034113+heterotypic cell-cell adhesion	10288,131450,140885,23114,284359,338879,342035,3676,3678,3679,3681,3685,3687,3688,3689,3690,3695,4345,4897,55742,5788,64065,7412,8174,912,914,961,965
GO:0034114+regulation of heterotypic cell-cell adhesion	2319
GO:0034115+negative regulation of heterotypic cell-cell adhesion	335,3557,3586,407006,4155,5598,5607,65125,91663,9314,9370
GO:0034116+positive regulation of heterotypic cell-cell adhesion	10211,177,2243,2244,2266,246,2651,3553,3586,3932,4680,655,7070,7124,8631,960
GO:0034120+positive regulation of erythrocyte aggregation	3956
GO:0034121+regulation of toll-like receptor signaling pathway	2099,2672,329,330,406938,574447,948
GO:0034122+negative regulation of toll-like receptor signaling pathway	11213,171389,27293,286430,2874,3662,406952,406979,409,4795,5170,54106,54726,55366,58509,7301,9684
GO:0034123+positive regulation of toll-like receptor signaling pathway	54106,7097,7098,7100
GO:0034124+regulation of MyD88-dependent toll-like receptor signaling pathway	3659,3665
GO:0034125+negative regulation of MyD88-dependent toll-like receptor signaling pathway	11314,146722
GO:0034127+regulation of MyD88-independent toll-like receptor signaling pathway	3665
GO:0034128+negative regulation of MyD88-independent toll-like receptor signaling pathway	148022,23098,23643,353376,7098,7099,929
GO:0034130+toll-like receptor 1 signaling pathway	7096
GO:0034134+toll-like receptor 2 signaling pathway	118788,3654,3965,7097,79155,8767
GO:0034136+negative regulation of toll-like receptor 2 signaling pathway	10333,4067,7128,730249,9258
GO:0034137+positive regulation of toll-like receptor 2 signaling pathway	114609,1535,2150,7096,9258,9867
GO:0034138+toll-like receptor 3 signaling pathway	148022,23180,51435,7098,79155,81035,81622,841,84868,8737,8772
GO:0034139+regulation of toll-like receptor 3 signaling pathway	2319
GO:0034140+negative regulation of toll-like receptor 3 signaling pathway	2150,29979,7128
GO:0034141+positive regulation of toll-like receptor 3 signaling pathway	10211,114609,2150,26191,57162,57590,857
GO:0034142+toll-like receptor 4 signaling pathway	118788,23643,353376,3654,3684,3689,3929,3965,4792,57402,7099,79931,8767,929,9865,9971
GO:0034143+regulation of toll-like receptor 4 signaling pathway	10211,26060,55198
GO:0034144+negative regulation of toll-like receptor 4 signaling pathway	11027,153090,338382,4067,7128,730249,9258,92747,9572
GO:0034145+positive regulation of toll-like receptor 4 signaling pathway	10062,114609,2150,26191,353376,3929,4057,57162,57590
GO:0034146+toll-like receptor 5 signaling pathway	7100
GO:0034148+negative regulation of toll-like receptor 5 signaling pathway	7128
GO:0034150+toll-like receptor 6 signaling pathway	10333
GO:0034154+toll-like receptor 7 signaling pathway	118788,51284,81622,84868
GO:0034156+negative regulation of toll-like receptor 7 signaling pathway	23547
GO:0034157+positive regulation of toll-like receptor 7 signaling pathway	285852,91543
